# name	prop	strategy	detail	sha256(script)
maximum	0	direct-fallback		8a1c68c45dfa51f29a4902443c36d374dac309b267a9cd6461859ece1332a9e9
maximum	1	lemma-free		e34816c04c422e1014a3c76a880b89ffefe84095d868325dc462e2b171a83bb4
maximum	1	direct		22a467768e798122ab4ee6f67e2628907be8ae872826e3f79d799997a974b949
maximum	1	induction	binder 2 ctor 0	535f4ee004a9af233ebfa45fe417c80dd56fa1db8910d6e87529b9c566d0f3ad
maximum	1	induction	binder 2 ctor 1	6abdc3fd70290e440593d708dbbb4d1afa06e720ca3dbec70284f401f399364e
maximum	1	direct-fallback		22a467768e798122ab4ee6f67e2628907be8ae872826e3f79d799997a974b949
maximum	2	lemma-free		4b20fe0d197d16ce7e49b2f3b3349c3770b8a45a1d24e6ba2a3b1ee7ea6a9a3b
maximum	2	direct		b77863b1d0474175a9f79087c2b8f894ad3884d1b01df2d8c1c3e6e181d09e7b
maximum	2	induction	binder 1 ctor 0	8cd5dd1141c9c0e244f0119cf4f304373caae2476e47c47ded154dca48ab88b2
maximum	2	induction	binder 1 ctor 1	a0292d2abceee5d7fb402f6ff89c2aa932b63a8ff4999906d5991a8d634d04b6
maximum	2	direct-fallback		b77863b1d0474175a9f79087c2b8f894ad3884d1b01df2d8c1c3e6e181d09e7b
media-type-is	0	lemma-free		5000e13fec31371a80b2eeea93a34b27364c4de9af6eb7a6d60a4ac9167f34d6
media-type-is	0	direct		f3c2dbbca17fb35ac55301e30f78b633eb2fda804ed23e619f92f0b4baf7d5f4
media-type-is	0	induction	binder 0 ctor 0	e4f3571ef730f6e8f1a9326dbd3fce7a2342decda64e5989eede1bcaaefcedcb
media-type-is	0	induction	binder 0 ctor 1	29a20d5dea0eee09e7f507af4e999f35a7f72365e74d81e55898bcc2818d20e5
media-type-is	0	direct-fallback		f3c2dbbca17fb35ac55301e30f78b633eb2fda804ed23e619f92f0b4baf7d5f4
media-type-is	1	lemma-free		059916e9f4641e616f0c8a4e302837e65fb003ba775bb33ac6b465a78924e30f
media-type-is	1	direct		9cd092a8740f902b500e78dc7f2ab73f4daf1e9cc1906d833652c04976665d25
media-type-is	1	induction	binder 0 ctor 0	922a3ae2fd0ed03d488615b6f2168302e05d9171c80be90acafe85aa4963966c
media-type-is	1	induction	binder 0 ctor 1	f6a8247f5ff376b87c7c4cfcdd3da5dd3847e14a136dc86d5b0b2ddf9d92d0aa
media-type-is	1	induction	binder 1 ctor 0	a07a7d4976268a20a9d23f9d12ab0138d0a7cdfd498a36b2116ec2c8000a3a88
media-type-is	1	induction	binder 1 ctor 1	a8f4bbb3027be32a1b37d65758e0e8193e7593d258f9e1baa5e6917506572bab
media-type-is	1	lexicographic	binders 0,1 ctor 0 base	922a3ae2fd0ed03d488615b6f2168302e05d9171c80be90acafe85aa4963966c
media-type-is	1	lexicographic	binders 0,1 ctor 1,0	b1ade8de2cfbbccf4adc6b9b86a3a41b5fdda3d3b30b593036fc551743ea5a42
media-type-is	1	lexicographic	binders 0,1 ctor 1,1	b7912af4ba8ee281d37637f73072746aa7f676fd3ca6d650b9034006368527b7
media-type-is	1	lexicographic	binders 1,0 ctor 0 base	a07a7d4976268a20a9d23f9d12ab0138d0a7cdfd498a36b2116ec2c8000a3a88
media-type-is	1	lexicographic	binders 1,0 ctor 1,0	73b25450e055738e6d12776f5ddd4d866f6c1c696534cb278b91ad58a409e723
media-type-is	1	lexicographic	binders 1,0 ctor 1,1	eac72157f200ada66add25a480f124517d4d6a06a2b6a087073864f98ff3de7a
media-type-is	1	direct-fallback		9cd092a8740f902b500e78dc7f2ab73f4daf1e9cc1906d833652c04976665d25
media-type-is	2	lemma-free		7796a43c76959ddfa2559e7fd0d53556130567092d7064efda1e80bb6c828fa8
media-type-is	2	direct		e54688a909be4a21e279f48e0c74e732813634c68c07f4c2f704d72455ff673c
media-type-is	2	induction	binder 0 ctor 0	9abadb6e9c65c436adee0c77fb4c5d35c78106eb60e541d845998782dd52f73b
media-type-is	2	induction	binder 0 ctor 1	7b4a0a6b51e945facd711313bbb948398c634f45a4ae3e46b18a13079b997597
media-type-is	2	induction	binder 1 ctor 0	644f11a2d9083ff68064d41f6f0d8f05b769965224f26fbae5b5997eb6156127
media-type-is	2	induction	binder 1 ctor 1	da7f64d72803023f779b0daf2f566d867cd597ebc8f7b5de98be5b8e3c26412d
media-type-is	2	lexicographic	binders 0,1 ctor 0 base	9abadb6e9c65c436adee0c77fb4c5d35c78106eb60e541d845998782dd52f73b
media-type-is	2	lexicographic	binders 0,1 ctor 1,0	d5c9110e2f1490b0ada2ad980a769d89969ef241af4be9542c498f0f29a3f6c2
media-type-is	2	lexicographic	binders 0,1 ctor 1,1	c34b4bf30c0f86596a714807f37e17f758dd5ccbc04c02001cb84b8e19565fc3
media-type-is	2	lexicographic	binders 1,0 ctor 0 base	644f11a2d9083ff68064d41f6f0d8f05b769965224f26fbae5b5997eb6156127
media-type-is	2	lexicographic	binders 1,0 ctor 1,0	cadfd735cea215a9397f78fb31e122443c95550e8bb443a2717e411d8e3c4946
media-type-is	2	lexicographic	binders 1,0 ctor 1,1	6875cd7a2b121c2ffd74aa36797642aa822b7fd96aac5848a712639c6f7d5541
media-type-is	2	direct-fallback		e54688a909be4a21e279f48e0c74e732813634c68c07f4c2f704d72455ff673c
merge	0	lemma-free		6df2a729f94096a837434c35da8cf7868dc0f507606069bf8a5f4c4fcc43a8bb
merge	0	direct		9aa5264dbe3fde73be3d8b3d73d1ee5a900a465075c4bee77819ee0f9bccdaa5
merge	0	induction	binder 0 ctor 0	740c4e2a05b92fb8729269343c440a44c8af9180d8af1b1fcd365d112d788fcb
merge	0	induction	binder 0 ctor 1	8d9fa1d576433627f8af0116794d671ef9ece6b19e187ea324cfb3d3519e4c04
merge	0	induction	binder 1 ctor 0	1c15c39ac74736d9ca6f44a36d766e183588f4e85a456bc8317b2a9b57fcc2b9
merge	0	induction	binder 1 ctor 1	cd0797dbfc71227e71ca9d07342f923d04fbbd0a8cb40a7f9254cab83391e241
merge	0	lexicographic	binders 0,1 ctor 0 base	740c4e2a05b92fb8729269343c440a44c8af9180d8af1b1fcd365d112d788fcb
merge	0	lexicographic	binders 0,1 ctor 1,0	d70176af134fda544dd77177c0a7e648a4ed269c1c611fc831fe5d303183bcda
merge	0	lexicographic	binders 0,1 ctor 1,1	0c270e853d6ef8fbe281fd9165a7cf0e489c62109fd3203c5cf3167342ad450f
merge	0	lexicographic	binders 1,0 ctor 0 base	1c15c39ac74736d9ca6f44a36d766e183588f4e85a456bc8317b2a9b57fcc2b9
merge	0	lexicographic	binders 1,0 ctor 1,0	9248a27228816637576930dfa152dc52b6844ec1d141ed00911687758b9d0c99
merge	0	lexicographic	binders 1,0 ctor 1,1	b663c93f3e462b10befa3ddc191a7625751ebe2cf23b1fc02ae54257f22ccf86
merge	0	direct-fallback		9aa5264dbe3fde73be3d8b3d73d1ee5a900a465075c4bee77819ee0f9bccdaa5
merge	1	lemma-free		fbdade7a2bbf383ea41e0a72f50b82fc08e73d26b88878971398dbc48db18afb
merge	1	direct		edc5d86748924d021b54970aa4a08eaa3b6cf72b2e00e55b3521044066bc917b
merge	1	induction	binder 1 ctor 0	41fd187dadd258f09a84c713b0cc08fe9aee09294485896928d11bbb4c04024b
merge	1	induction	binder 1 ctor 1	7121c8156c4679675c743024062a9b23b632ceddb014e232226f5b4a588b16b4
merge	1	induction	binder 2 ctor 0	06bae53f4e55c4aaae047e76424af9a1c648a1e27502a95a1ec88f794ddde93f
merge	1	induction	binder 2 ctor 1	0818e6b97118a94ddaba28f2f41dcff73e14730aa321a437e10ed6938fe6a5e7
merge	1	lexicographic	binders 1,2 ctor 0 base	41fd187dadd258f09a84c713b0cc08fe9aee09294485896928d11bbb4c04024b
merge	1	lexicographic	binders 1,2 ctor 1,0	d9cd29af5f2420fe173aeff7f74fd157c8291d0189b4411eab92e7e2ff566895
merge	1	lexicographic	binders 1,2 ctor 1,1	41f6503ca9a640aeec5bb6ad0432833433e459432f54437cc030be2a06178079
merge	1	lexicographic	binders 2,1 ctor 0 base	06bae53f4e55c4aaae047e76424af9a1c648a1e27502a95a1ec88f794ddde93f
merge	1	lexicographic	binders 2,1 ctor 1,0	4cd4d92cff7a89666d301c1789286e92c6d78845cfc5e7e5579f2d85cf45df14
merge	1	lexicographic	binders 2,1 ctor 1,1	60782ae4237a33aed708b4ed9a3a0964f234175d41f8f2b5964754b3400ef74a
merge	1	direct-fallback		edc5d86748924d021b54970aa4a08eaa3b6cf72b2e00e55b3521044066bc917b
merge	2	lemma-free		ece2552eed442ea24bd29fd42c74fe118fab4033c5826b44e665406a36d57122
merge	2	direct		eb9db144288035d0a803820bbbc749caab4299d82d62e1add9c6fefbecd073e9
merge	2	induction	binder 0 ctor 0	2b0f8372d0f91dcc396e86568ef0be9b300e4aa07e4f7d14f54aed4943e5a936
merge	2	induction	binder 0 ctor 1	cd11666740cec1a899e47b2a1dc616e1ecdd59e2cd33cc15015b46ec5e2d294c
merge	2	induction	binder 1 ctor 0	52d5990ce717064fc0349bc60255be079f20c828a8bed8f4771db7f4de961d40
merge	2	induction	binder 1 ctor 1	5138b8f3c12ad5517fbff5f47bf8f816eda2e54acf0957bb3e0a9264c419a55d
merge	2	lexicographic	binders 0,1 ctor 0 base	2b0f8372d0f91dcc396e86568ef0be9b300e4aa07e4f7d14f54aed4943e5a936
merge	2	lexicographic	binders 0,1 ctor 1,0	79d36dbab018cab0d01d60472158b654e55b94a58385f86f2c90d92b265ef069
merge	2	lexicographic	binders 0,1 ctor 1,1	e256190f1e66b4c707fb3b52577b65eb72ddd454d23ab6f7a5b6f1e4f8c03110
merge	2	lexicographic	binders 1,0 ctor 0 base	52d5990ce717064fc0349bc60255be079f20c828a8bed8f4771db7f4de961d40
merge	2	lexicographic	binders 1,0 ctor 1,0	37edcee7e3dd6c1c9fbcc81a152ed197c0a93c5bfaa795217b6030ecc31c7631
merge	2	lexicographic	binders 1,0 ctor 1,1	bec500a3bd1be2d83e09d59303c7acd95640c577fe9486312b0f3df8414f53b7
merge	2	direct-fallback		eb9db144288035d0a803820bbbc749caab4299d82d62e1add9c6fefbecd073e9
mi-insert	0	lemma-free		7bfd88d209a778a70a42e8d163e789d056569d9ed5d8bc66ff5208cfbce3fbbc
mi-insert	0	direct		7bfd88d209a778a70a42e8d163e789d056569d9ed5d8bc66ff5208cfbce3fbbc
mi-insert	0	induction	binder 2 ctor 0	5e102aa0106bec67b96a4e7f04f1ee2e37d18eeeb94968649febb729680da327
mi-insert	0	induction	binder 2 ctor 1	35898ff9b6cc2330b1b984ea814a34e1f3f3662a74be08e5fc8f319c3383d24e
mi-insert	0	direct-fallback		7bfd88d209a778a70a42e8d163e789d056569d9ed5d8bc66ff5208cfbce3fbbc
mi-keys	0	lemma-free		02ab55bede3372fd56aeef262a8ff2fcbb0375070d17f29f9f9d2f911f46ab0a
mi-keys	0	direct		02280c536f59d53e7f9b483e15cf12667e024eee28d4f5df1c079a543dc4fdb0
mi-keys	0	induction	binder 0 ctor 0	c4f4342e01a6672ae0bb879dfb9daf9e69bb28d50ddf648b57866cdd890838b5
mi-keys	0	induction	binder 0 ctor 1	2f6be0e1f71ab6af5aa36d3da9099fe84cf9415fa192abea71984b8881e959ae
mi-keys	0	direct-fallback		02280c536f59d53e7f9b483e15cf12667e024eee28d4f5df1c079a543dc4fdb0
mi-lookup	0	lemma-free		304cb14c7e88cf95c9933660985817c67a91a3f53b8151d47933d1cf33bb5c89
mi-lookup	0	direct		304cb14c7e88cf95c9933660985817c67a91a3f53b8151d47933d1cf33bb5c89
mi-lookup	0	direct-fallback		304cb14c7e88cf95c9933660985817c67a91a3f53b8151d47933d1cf33bb5c89
mi-merge	0	lemma-free		f3b4f3f8e156288faba8faeee3ba95700c6e0c7b11466da1b5c1ddeb6b3cab51
mi-merge	0	direct		f3b4f3f8e156288faba8faeee3ba95700c6e0c7b11466da1b5c1ddeb6b3cab51
mi-merge	0	induction	binder 0 ctor 0	c712268629f8d84d342b7386d365434ba7784a762958e17fad158dc74c66c798
mi-merge	0	induction	binder 0 ctor 1	145c4f99b70ab87ac0c96640e86c102c5322901aa45e5dcffc5cb96fa453c280
mi-merge	0	direct-fallback		f3b4f3f8e156288faba8faeee3ba95700c6e0c7b11466da1b5c1ddeb6b3cab51
mi-values	0	lemma-free		a767beede50b2740846ef3a0df2271db50f365a0d85ee77bd893b4c9be558645
mi-values	0	direct		522e6a6800db7b9267a6c2e19fbaf0d6e925f8ee0f4e134f9e626644580816c7
mi-values	0	induction	binder 0 ctor 0	35e3df0a0edfed26180ac78508c49be029d884999a0d9619bad6922d5e313838
mi-values	0	induction	binder 0 ctor 1	6d0ac6ec2f33f2115eba5f75db42f5d39255052c5abfd41aafb0a86efcef8114
mi-values	0	direct-fallback		522e6a6800db7b9267a6c2e19fbaf0d6e925f8ee0f4e134f9e626644580816c7
min-by	0	lemma-free		15d18eb347ccc926929cc3741f9d0b7f111cd8bb6e1bd68a024733fa44bd88e1
min-by	0	direct		7a09a11fe0faa4eb6fb07fe18641f226b1c2742fe6075ed6eac408416aa87ac0
min-by	0	induction	binder 0 ctor 0	cabec409f531906a7c2eaa539ecfc77eafcb7e4d6935fffd11c551130352a269
min-by	0	direct-fallback		7a09a11fe0faa4eb6fb07fe18641f226b1c2742fe6075ed6eac408416aa87ac0
min-by	1	lemma-free		34f0b2371980c531562b3f7b3c3af26fdf369ce91961793b5546db033e44e3bf
min-by	1	direct		e12e104acb0833541da70a6a4f5eeba212c2d0e649da2a75a4099efe11b28130
min-by	1	induction	binder 0 ctor 0	b8476d0eebcd78f9c8068ae47db0a5b21abca262c0fef6f170e8758cdc863796
min-by	1	direct-fallback		e12e104acb0833541da70a6a4f5eeba212c2d0e649da2a75a4099efe11b28130
minimum	0	lemma-free		f44b0c40b9c10f01b58829013857231c0e62f4b3954abe593633d5f3b266b2ed
minimum	0	direct		d3800a83daaabbb35b490b741d0852c2e3fa89689dbc191e09386f5ddcc64cf4
minimum	0	direct-fallback		d3800a83daaabbb35b490b741d0852c2e3fa89689dbc191e09386f5ddcc64cf4
minimum	1	lemma-free		0523b08e21999b43d22569e94f300b3d685b195ed5fbd5aa196ecda130a322ec
minimum	1	direct		dd19aa6b5c9290d3b669673c8e3cde43073dba8ca6023207ce63ad8a2290f0c7
minimum	1	induction	binder 2 ctor 0	6671fcb697bf055fbe3997ffc00c9dd2579b2e0b2b0da3ed2af3879f4d9aed6f
minimum	1	induction	binder 2 ctor 1	a30e8f461b0ff09594c237ce27327252be17906566bc3220a7e0ca5c8a294a12
minimum	1	direct-fallback		dd19aa6b5c9290d3b669673c8e3cde43073dba8ca6023207ce63ad8a2290f0c7
minimum	2	lemma-free		e48a7489ada4fbac7c9cb3a08598149132fa3e78786f10e1590e1b8a8e71380a
minimum	2	direct		17fa3598f5072b1c4a75abeb2f5e6f61b788824d88577569cfa4bcbbd026978f
minimum	2	induction	binder 1 ctor 0	a90d85e5a2566e67adf452c32faac9d3f428855fc7d9bdcec8ed6fd800b10911
minimum	2	induction	binder 1 ctor 1	1a0854693ca3052a34c5da44544ebb41f9825dde68792a90db1cb67784c20e04
minimum	2	direct-fallback		17fa3598f5072b1c4a75abeb2f5e6f61b788824d88577569cfa4bcbbd026978f
mul-s	0	lemma-free		f388864c078e40a089bc483d93ba459afe4967febf067a77aa18c9e7a31bdcc5
mul-s	0	direct		f388864c078e40a089bc483d93ba459afe4967febf067a77aa18c9e7a31bdcc5
mul-s	0	induction	binder 0 ctor 0	b3f2e753909bbd290afdc7395df4207f3c38bb5011f6062902c49c7279e3b54f
mul-s	0	induction	binder 0 ctor 1	ef625a4c31da737feef2215d630fb6d3c043a14323e305619952d8d97e8692ea
mul-s	0	induction	binder 0 ctor 2	878fe3b07c9f4fc7d70aea92e9662f6ae0fa2c36e40e10b09ea7379f865e41a4
mul-s	0	induction	binder 1 ctor 0	e82151166e97128cf55898fbad09e5bb706b2613f358012da589d71cdf9a33d6
mul-s	0	induction	binder 1 ctor 1	317f9eef01b6e75091db2aac6059e7947df133253f7354b08c5cde7f03c17762
mul-s	0	induction	binder 1 ctor 2	3ed506e439971a3d58c190e30ae2ba26328b0a0f047586f76ce00fc6cc646e3b
mul-s	0	lexicographic	binders 0,1 ctor 0 base	061a426d86fa2d53d0300f41ccaa88418fea466dca7f503860ee14cb74b2c100
mul-s	0	lexicographic	binders 0,1 ctor 1,0	cd01239e87533053eb642be583f8ce3ed73424d3961148598c1d18b57571a478
mul-s	0	lexicographic	binders 0,1 ctor 1,1	14a9294dfdc910b0f5c8e8ead5a99838c5914c2adbfdb177477a5d9ad26cac2a
mul-s	0	lexicographic	binders 0,1 ctor 1,2	eb98235bb112030fb4cb2293ae6d9d68470e235a1494e60156e7cd8a382e178f
mul-s	0	lexicographic	binders 0,1 ctor 2,0	04f2a531f7002c094a9e19a75f2fcefd986dbc8b87dc66518da0153595cb456c
mul-s	0	lexicographic	binders 0,1 ctor 2,1	61471b9ca6c47c4c4d6fea88ed8f664ce3a2fa0840db2a09630ebda365cfad6a
mul-s	0	lexicographic	binders 0,1 ctor 2,2	59315ef3cd835f8a46e1a887422119acba6e1714105fba1cea215273b83f8226
mul-s	0	lexicographic	binders 1,0 ctor 0 base	55dea90d78584eec5782817afb9aec70489f6441e5805bd9d54b587d6c96b01f
mul-s	0	lexicographic	binders 1,0 ctor 1,0	de218c2c16b0231252da99851b6aab0a732c8a3a6db30ccf22717c0c7f256106
mul-s	0	lexicographic	binders 1,0 ctor 1,1	5483b08e63488b81d4f7108e793a11760b75a1fe253a34a13a532cdb124099e3
mul-s	0	lexicographic	binders 1,0 ctor 1,2	d344805ef6eaaf3002de12a48ae4589ea077706de0772433e01496509d459744
mul-s	0	lexicographic	binders 1,0 ctor 2,0	81d1f61158b6c49594bbabd78a85294c59e0231bca7ca68b2b5da9d2b5b635c1
mul-s	0	lexicographic	binders 1,0 ctor 2,1	d21e5fb29aefbe020921c93a2387216a618cc3a1ebb549267b08a0704938164f
mul-s	0	lexicographic	binders 1,0 ctor 2,2	429394b87e180b2c0bcd05194b765ed6800de316dd18a024c86092e11ef86851
mul-s	0	direct-fallback		f388864c078e40a089bc483d93ba459afe4967febf067a77aa18c9e7a31bdcc5
one-two-three	0	lemma-free		c390d5a3dc43de548eab952a2549eb60f77583a87dd20c021ac62b7538f06b60
one-two-three	0	direct		fec1a48e9b4e6de71d77c7b71896580e596e320e6c29075c1087f47c2a7ed604
one-two-three	1	lemma-free		c81f8aa6f9aa057f4e97bab3d172271f68abad2248ae1db79410f77bf51294d4
one-two-three	1	direct		22af5a5f4c537de60b7a7c13f0e3aed875ecd1f6172a013207466d54b9e0cd2c
opt	0	lemma-free		1353d77da715714a0037d5780d45bf24546daa673de90f967303aa4d7999101c
opt	0	direct		397f269b461f97713b5daa6cf23c9acaff4c0b6ce3105764f3a86b6592064e20
opt	0	induction	binder 0 ctor 0	ebe09da3825fb4253233651311feda3d11ea150738195d64905e0e73e8190379
opt	0	induction	binder 0 ctor 1	656e7fa708565e9fb9fa8394f69b3f725ca14b0f0aad82ba8fee08ad1105a371
opt	0	induction	binder 0 ctor 2	b7ffb6a2e739a67d82335727668f2c98e7efe019c9b7c35b409a5096c10709af
opt	0	direct-fallback		397f269b461f97713b5daa6cf23c9acaff4c0b6ce3105764f3a86b6592064e20
or-else	0	lemma-free		036a818bbde482515e091bcad4efa0a76bf33cd2503c2a40270838e032275fec
or-else	0	direct		8e3682605bddfadf8cd9eb9940de4af7789942e51f3c3ef02651f8d21aa1d904
or-else	0	direct-fallback		8e3682605bddfadf8cd9eb9940de4af7789942e51f3c3ef02651f8d21aa1d904
or-else	1	lemma-free		4fd03986c5623eba143fd9bb1bfbd2e8fd42a2e302edae15fc472c77c85f6673
or-else	1	direct		e4c0d6352b5eb6005c9d174c990e3df66773112b7e6442aae6778cb55e4f53de
or-else	1	direct-fallback		e4c0d6352b5eb6005c9d174c990e3df66773112b7e6442aae6778cb55e4f53de
parse-nat	0	lemma-free		be2439a507b5d8a3449fba1cddd64cc72486cfb6b4b8d69bf0b617009804ae7a
parse-nat	0	direct		db387eb50e7cb44f30f50c7b6a2b5557490235ba0e35f4c05b5fb1adbf46e771
parse-nat	1	lemma-free		8fe56e631e112008a53d7e203848d6004ab0f537bb92d655759578bd07dcfc7c
parse-nat	1	direct		f1e88b7f3cf937a4c96434656651ef7a68e2fab27883a33591680745a9f5bdaa
parse-nat-go	0	lemma-free		2f3696d68ad9762d34fb91300738907b28dbba17ba7cb01b9db589710fbdd596
parse-nat-go	0	direct		2f3696d68ad9762d34fb91300738907b28dbba17ba7cb01b9db589710fbdd596
parse-nat-go	0	direct-fallback		2f3696d68ad9762d34fb91300738907b28dbba17ba7cb01b9db589710fbdd596
path-is	0	lemma-free		aeca05967f9cdc3ee786d07b01721bf7a937747dd756cd41246dcc3b4ebd63c1
path-is	0	direct		5d499081bd44d4e6430962d7d4572502741a5cac3c60915f0e28ed8f3d3700c3
path-is	0	induction	binder 0 ctor 0	7e2d19b2f45017062af61d0a24c66e0b1d03d0c5db06f842b555ae4daa7e65d2
path-is	0	induction	binder 0 ctor 1	26a62f4c86e0d211e97eeef935e9bb262b7768ac2f2cf69beb09f9ffd30427b5
path-is	0	direct-fallback		5d499081bd44d4e6430962d7d4572502741a5cac3c60915f0e28ed8f3d3700c3
path-is	1	lemma-free		d5fe0b16fb453f078e8e1d6834540ad37233949ea4b098b68befcba8ef4ac486
path-is	1	direct		c372bb43cf8e2cc8f157f33b4729c21d7375df5787991d4c651892e86e7ea1ec
path-is	1	induction	binder 0 ctor 0	3f6ce384646e8ea30f2b01b0d832c92b4a72473d9eb40621749578cec7fc9b44
path-is	1	induction	binder 0 ctor 1	1478c7f780c665946eed35394cc069dc2886aaf608162d63fb450732f572d5f6
path-is	1	induction	binder 1 ctor 0	16226eddc918fc6eee37a2d934bb043fa3ba2312c5989e533e7078442ca90f1c
path-is	1	induction	binder 1 ctor 1	3f53d2ec65e2417737eb2f20f78f5b60efec00fa98f7ffe4103099cac110e925
path-is	1	lexicographic	binders 0,1 ctor 0 base	3f6ce384646e8ea30f2b01b0d832c92b4a72473d9eb40621749578cec7fc9b44
path-is	1	lexicographic	binders 0,1 ctor 1,0	9514078e9626fdada9e447b9ca280d15da8ab95deae056955e23cfdfe16682ce
path-is	1	lexicographic	binders 0,1 ctor 1,1	1fc3f2fb658f0aef1a8667d0676fcc39d9a0ad3996baf4191205cc2d8aaaeb67
path-is	1	lexicographic	binders 1,0 ctor 0 base	16226eddc918fc6eee37a2d934bb043fa3ba2312c5989e533e7078442ca90f1c
path-is	1	lexicographic	binders 1,0 ctor 1,0	29dc73e02331fa5afec7b0de226729506f62239def4c5694beb0049428c0efc9
path-is	1	lexicographic	binders 1,0 ctor 1,1	b75d9138456fbffa2a54fe1b28153770f5bbbeaac6b244129ff2e9fe31c7cc5f
path-is	1	direct-fallback		c372bb43cf8e2cc8f157f33b4729c21d7375df5787991d4c651892e86e7ea1ec
path-is	2	lemma-free		800f721372d4195754975d5f8d9c8d2a4d32fff834a1a700ddfa0a829b276b22
path-is	2	direct		35abdf620835ee9e65cbf394c088da97ee1bd2227eff879a04141c99206e5cc1
path-is	2	induction	binder 0 ctor 0	e8a81be9d35bc79814472a2f3d78c2c0bbef6c5ca2e93e06bd0f59d6e536b13e
path-is	2	induction	binder 0 ctor 1	1f47b59d5bf95d709723df8fbbfbd900b4dc862e5c3168a752c3e80641fc2131
path-is	2	induction	binder 1 ctor 0	5a3f46dc55cd77914efc8a51e952ebddec7e62d8bbedf40583460bd06b0300d5
path-is	2	induction	binder 1 ctor 1	c440323d8874d5162099a42131eb820903793024629f7ede8360228430a1adf3
path-is	2	lexicographic	binders 0,1 ctor 0 base	e8a81be9d35bc79814472a2f3d78c2c0bbef6c5ca2e93e06bd0f59d6e536b13e
path-is	2	lexicographic	binders 0,1 ctor 1,0	0dde9e1f16354eab80a735a718a8a87579f22e5caeaab96b187dcf31cb66b4df
path-is	2	lexicographic	binders 0,1 ctor 1,1	d445919a14c6f4d514eb053bb4b3300912af19e3d3405c9fb185ad3189030691
path-is	2	lexicographic	binders 1,0 ctor 0 base	5a3f46dc55cd77914efc8a51e952ebddec7e62d8bbedf40583460bd06b0300d5
path-is	2	lexicographic	binders 1,0 ctor 1,0	b5e84b1be000af63e2e8d6b7a3bfa36ec2893a19da32f79bdef1b879fb4617e1
path-is	2	lexicographic	binders 1,0 ctor 1,1	2494e091e48e3b7bf7bed4c5cf15fc2603b3336bcd4415b9f96b11db1cb96152
path-is	2	direct-fallback		35abdf620835ee9e65cbf394c088da97ee1bd2227eff879a04141c99206e5cc1
pow	0	lemma-free		3d5e1f6ec73e79659179d1b6a5d7ddfbf88adbe71a0a4ff729d5638c57def7c1
pow	0	direct		7f3d1d646ee54fca9a826a35979ca660e6d1989697c169520e6740ac5f9cd3e4
pow	0	direct-fallback		7f3d1d646ee54fca9a826a35979ca660e6d1989697c169520e6740ac5f9cd3e4
pow	1	lemma-free		3cd7b990f05bf479937d13d328abf9bc12c41397d0dc508bd06b8d8f13673d31
pow	1	direct		ca41fd3687668865fe1121c754b90a055381dae91ca1cd9617fd569abf411b76
pow	1	recursion-induction	base	12344946e56b4ff336b4ed794de221ad3c1eeabda9f6ad1799675b1a00d6b47e
pow	1	recursion-induction	step 0	83f6252ac9d5deff912349c281b5e3c7bc7bc6de05237425edf65ac7f791ecfc
pow	1	direct-fallback		ca41fd3687668865fe1121c754b90a055381dae91ca1cd9617fd569abf411b76
pow	2	lemma-free		e25910a72e894caeac59a122ad02e0606ff16735afcac7c6d8e3d15b95e9fe0e
pow	2	direct		2221eef46720e5dfd9e784fe66b13e04a7f16739de3e73324187fdbd01e6741a
pow	2	recursion-induction	base	d22e5d0116e51025fe8613c75a46bb6e0fddc2c50466e328288002f3866d6ff0
pow	2	recursion-induction	step 0	bdf619c3f0b6878fb07fa88ed764bf14e9adc0ab912cd31931e1925c141efcdd
pow	2	direct-fallback		2221eef46720e5dfd9e784fe66b13e04a7f16739de3e73324187fdbd01e6741a
pow	3	lemma-free		c6408c8525b66521362b38afaf440196110109039f383bcfaf634732bf3b9bda
pow	3	direct		b32e6f22c9b59a6de5ad15ca4716caff76490fda560d33adb0997b3857827503
pow	3	recursion-induction	base	9af3603ae4c8da788f24112dbe64e42f97dd634cc93ec6e65dac65c8ad441c20
pow	3	recursion-induction	step 0	45db9959c0094769968eaa5d6ae422d722d610aa7d148763d6073ba52fc334cc
pow	3	direct-fallback		b32e6f22c9b59a6de5ad15ca4716caff76490fda560d33adb0997b3857827503
product	0	lemma-free		10c61ee8023b18da83d56e35402929c155dba0c2ad360af311d00556c2bd7603
product	0	direct		ddbe058df4de3f510740c2e76adef603b801b9170fdc9976a55897c38692f99b
product	1	lemma-free		9f23209ea51dbfa2f7e3f5f10788773eaa8c8a97125391a691bc53e9e89bcf4d
product	1	direct		62967f9183656a77935dc31a3c092ab5037e8489e611afafd632a10b6b9ff8db
product	1	induction	binder 1 ctor 0	983937b2ed4ae9f7092b05bf952ba3590407931e4dc87cf20df7e748dce66bf2
product	1	induction	binder 1 ctor 1	76e85c04a904cc36a670ce1a3d59e5bc4353816b1c3f8c58868826f7ad81208b
product	1	direct-fallback		62967f9183656a77935dc31a3c092ab5037e8489e611afafd632a10b6b9ff8db
product	2	lemma-free		9a9ca876a93316747d1d6dd86ed46de217246b0ff9c3ad98aedb35681ec93b63
product	2	direct		392a6cdaa7709344fa9dee9e73316d25de6f3497afbc3891dd68ed731d404108
product	2	direct-fallback		392a6cdaa7709344fa9dee9e73316d25de6f3497afbc3891dd68ed731d404108
